CustomerID,Recency,Frequency,Monetary,Profit,R_score,F_score,M_score,Segment,CLV
15379,54,5,2982.53,1193.012,2,4,4,Loyal,14912.650000000001
15380,144,1,230.10000000000002,92.04,1,1,2,At Risk,230.10000000000002
15381,47,1,282.29999999999995,112.92,2,1,2,Regular,282.29999999999995
15382,75,1,1019.42,407.76800000000003,2,1,4,Regular,1019.42
15384,139,2,296.92,118.768,1,3,2,At Risk,593.84
15388,49,1,140.54,56.216,2,1,1,Regular,140.54
15392,137,2,319.18,127.672,1,3,2,At Risk,638.36
15393,60,1,124.10000000000001,49.64000000000001,2,1,1,Regular,124.10000000000001
15394,137,1,587.66,235.06400000000002,1,1,3,At Risk,587.66
15395,104,1,107.45,42.980000000000004,1,1,1,At Risk,107.45
15397,69,1,94.0,37.6,2,1,1,Regular,94.0
15400,58,1,346.1,138.44,2,1,2,Regular,346.1
15406,80,1,252.29,100.916,2,1,2,Regular,252.29
15407,1,2,329.86,131.94400000000002,4,3,2,Regular,659.72
15408,43,1,267.18,106.87200000000001,3,1,2,Regular,267.18
15410,15,2,838.8000000000001,335.52,4,3,3,Regular,1677.6000000000001
15414,21,1,36.2,14.48,3,1,1,Regular,36.2
15415,92,1,559.61,223.84400000000002,1,1,3,Regular,559.61
15416,19,2,2274.43,909.772,4,3,4,Regular,4548.86
15421,89,1,295.06,118.02400000000002,1,1,2,Regular,295.06
15422,102,2,97.7,39.080000000000005,1,3,1,At Risk,195.4
15424,33,2,383.34,153.336,3,3,2,Regular,766.68
15426,36,3,629.18,251.67200000000003,3,3,3,Regular,1887.54
15433,46,1,372.64,149.056,2,1,2,Regular,372.64
15436,13,1,484.1,193.64000000000001,4,1,3,Regular,484.1
15437,41,1,200.16,80.06400000000001,3,1,1,Regular,200.16
15442,27,1,594.0,237.6,3,1,3,Regular,594.0
15443,99,1,437.71,175.084,1,1,3,Regular,437.71
15445,43,1,113.5,45.400000000000006,3,1,1,Regular,113.5
15447,110,1,155.17,62.068,1,1,1,At Risk,155.17
15448,92,1,494.64,197.856,1,1,3,Regular,494.64
15449,21,2,344.27,137.708,3,3,2,Regular,688.54
15452,43,1,237.0,94.80000000000001,3,1,2,Regular,237.0
15454,141,1,179.1,71.64,1,1,1,At Risk,179.1
15456,62,3,434.59000000000003,173.836,2,3,3,Regular,1303.77
15457,41,1,237.07,94.828,3,1,2,Regular,237.07
15460,133,1,214.26,85.70400000000001,1,1,2,At Risk,214.26
15464,117,1,1044.65,417.86,1,1,4,At Risk,1044.65
15465,13,17,4842.3099999999995,1936.924,4,4,4,VIP,82319.26999999999
15468,140,1,-1.25,-0.5,1,1,1,Loss Customers,-1.25
15482,30,3,1262.24,504.896,3,3,4,Regular,3786.7200000000003
15483,45,1,110.95,44.38,2,1,1,Regular,110.95
15485,115,2,1268.13,507.252,1,3,4,At Risk,2536.26
15491,15,2,1022.45,408.98,4,3,4,Regular,2044.9
15493,29,3,906.7,362.68,3,3,4,Regular,2720.1000000000004
15497,92,2,968.1,387.24,1,3,4,Regular,1936.2
15498,17,9,4718.96,1887.584,4,4,4,VIP,42470.64
15502,49,9,2219.91,887.964,2,4,4,VIP,19979.19
15503,142,1,141.04,56.416000000000004,1,1,1,At Risk,141.04
15508,4,2,518.47,207.388,4,3,3,Regular,1036.94
15510,109,1,250.0,100.0,1,1,2,At Risk,250.0
15512,139,1,101.2,40.48,1,1,1,At Risk,101.2
15513,39,9,4366.12,1746.448,3,4,4,VIP,39295.08
15514,4,8,1385.67,554.268,4,4,4,VIP,11085.36
15517,12,1,267.03,106.812,4,1,2,Regular,267.03
15518,97,5,604.3,241.72,1,4,3,Loyal,3021.5
15521,28,2,980.69,392.276,3,3,4,Regular,1961.38
15525,152,1,274.93,109.97200000000001,1,1,2,At Risk,274.93
15527,94,2,580.3,232.12,1,3,3,Regular,1160.6
15528,33,1,229.33,91.732,3,1,2,Regular,229.33
15529,27,6,1517.19,606.876,3,4,4,VIP,9103.14
15530,26,1,548.09,219.23600000000002,3,1,3,Regular,548.09
15532,137,1,353.8,141.52,1,1,2,At Risk,353.8
15535,15,6,301.39,120.55600000000001,4,4,2,Loyal,1808.34
15543,67,1,127.86,51.144000000000005,2,1,1,Regular,127.86
15544,67,3,1199.1200000000001,479.648,2,3,4,Regular,3597.3600000000006
15545,150,1,135.32999999999998,54.132000000000005,1,1,1,At Risk,135.32999999999998
15547,22,6,1975.7,790.28,3,4,4,VIP,11854.2
15549,94,2,892.8000000000001,357.12,1,3,3,Regular,1785.6000000000001
15550,80,1,137.89999999999998,55.160000000000004,2,1,1,Regular,137.89999999999998
15554,57,1,217.2,86.88000000000001,2,1,2,Regular,217.2
15555,15,5,1266.18,506.47200000000004,4,4,4,Loyal,6330.900000000001
15562,131,1,134.55,53.820000000000014,1,1,1,At Risk,134.55
15563,138,1,270.19,108.07600000000001,1,1,2,At Risk,270.19
15569,111,1,288.5,115.4,1,1,2,At Risk,288.5
15570,19,8,2205.88,882.352,4,4,4,VIP,17647.04
15572,28,3,873.54,349.416,3,3,3,Regular,2620.62
15574,137,3,563.54,225.416,1,3,3,At Risk,1690.62
15577,84,1,29.65,11.860000000000001,2,1,1,Regular,29.65
15579,92,1,195.35,78.14,1,1,1,Regular,195.35
15581,5,8,630.76,252.304,4,4,3,Loyal,5046.08
15587,131,1,344.88,137.95200000000006,1,2,2,At Risk,344.88
15589,32,4,456.58,182.632,3,4,3,Loyal,1826.32
15590,68,1,-30.19,-12.076,2,2,1,Loss Customers,-30.19
15594,11,2,263.66,105.464,4,3,2,Regular,527.32
15596,54,5,1051.05,420.42,2,4,4,Loyal,5255.25
15601,31,10,4049.85,1619.94,3,4,4,VIP,40498.5
15602,81,9,203.26,81.304,2,4,1,Loyal,1829.34
15605,31,3,690.1800000000001,276.072,3,3,3,Regular,2070.54
15606,2,6,1826.35,730.54,4,4,4,VIP,10958.099999999999
15607,115,1,104.76,41.904,1,2,1,At Risk,104.76
15611,35,4,315.6,126.24000000000001,3,4,2,Loyal,1262.4
15615,14,10,3799.55,1519.8200000000002,4,4,4,VIP,37995.5
15620,0,2,875.01,350.004,4,3,3,Regular,1750.02
15622,4,5,2164.85,865.94,4,4,4,Loyal,10824.25
15624,35,1,183.9,73.56,3,2,1,Regular,183.9
15625,14,1,695.3299999999999,278.132,4,2,3,Regular,695.3299999999999
15626,109,1,281.88,112.752,1,2,2,At Risk,281.88
15628,34,2,691.01,276.404,3,3,3,Regular,1382.02
15632,4,4,1226.6,490.64000000000004,4,4,4,Loyal,4906.4
15636,61,1,306.7,122.68,2,2,2,Regular,306.7
15638,80,1,-94.0,-37.6,2,2,1,Loss Customers,-94.0
15640,6,8,5676.26,2270.504,4,4,4,VIP,45410.08
15641,40,3,1305.38,522.152,3,3,4,Regular,3916.1400000000003
15643,61,1,337.1,134.84,2,2,2,Regular,337.1
15644,35,3,423.19,169.276,3,3,3,Regular,1269.57
15646,21,3,317.54,127.016,3,3,2,Regular,952.6200000000001
15648,27,3,241.55,96.62,3,3,2,Regular,724.6500000000001
15649,115,2,816.0,326.40000000000003,1,3,3,At Risk,1632.0
15651,40,1,227.32,90.928,3,2,2,Regular,227.32
15655,12,2,511.32,204.52800000000002,4,3,3,Regular,1022.64
15656,63,1,242.95,97.18,2,2,2,Regular,242.95
15658,41,6,532.45,212.98000000000002,3,4,3,Loyal,3194.7000000000003
15660,62,2,364.3,145.72,2,3,2,Regular,728.6
15661,96,2,309.8,123.92,1,3,2,Regular,619.6
15664,138,1,-27.799999999999997,-11.120000000000001,1,2,1,Loss Customers,-27.799999999999997
15665,22,1,1456.42,582.568,3,2,4,Regular,1456.42
15669,43,1,198.8,79.52000000000001,3,2,1,Regular,198.8
15670,76,1,173.05,69.22,2,2,1,Regular,173.05
15671,22,5,1016.13,406.452,3,4,4,Loyal,5080.65
15673,106,1,880.26,352.10400000000004,1,2,3,At Risk,880.26
15674,20,4,342.37,136.948,4,4,2,Loyal,1369.48
15675,59,1,45.0,18.0,2,2,1,Regular,45.0
15676,63,1,897.8,359.12,2,2,3,Regular,897.8
15680,145,1,478.89,191.556,1,2,3,At Risk,478.89
15681,59,1,345.68,138.272,2,2,2,Regular,345.68
15687,48,5,1392.5,557.0,2,4,4,Loyal,6962.5
15689,141,1,103.5,41.400000000000006,1,2,1,At Risk,103.5
15691,31,1,136.8,54.72,3,2,1,Regular,136.8
15694,25,7,2139.48,855.792,3,4,4,VIP,14976.36
15695,46,2,409.98,163.992,2,3,3,Regular,819.96
15696,0,7,1555.8,622.32,4,4,4,VIP,10890.6
15703,44,1,211.5,84.60000000000001,2,2,1,Regular,211.5
15708,2,6,1948.89,779.556,4,4,4,VIP,11693.34
15709,63,1,133.25,53.300000000000004,2,2,1,Regular,133.25
15712,67,1,299.8,119.92,2,2,2,Regular,299.8
15713,140,2,161.2,64.48,1,3,1,At Risk,322.4
15716,36,2,644.66,257.864,3,3,3,Regular,1289.32
15717,13,1,150.3,60.120000000000005,4,2,1,Regular,150.3
15719,26,5,1705.88,682.3520000000001,3,4,4,Loyal,8529.400000000001
15722,69,1,324.05,129.62,2,2,2,Regular,324.05
15723,144,1,190.7,76.28,1,2,1,At Risk,190.7
15724,54,2,97.7,39.08,2,3,1,Regular,195.4
15727,27,3,2856.15,1142.46,3,3,4,Regular,8568.45
15732,151,1,138.1,55.24,1,2,1,At Risk,138.1
15733,62,1,162.3,64.92,2,2,1,Regular,162.3
15737,20,2,469.28000000000003,187.71200000000002,4,3,3,Regular,938.5600000000001
15738,6,10,2273.34,909.336,4,4,4,VIP,22733.4
15745,15,1,302.85,121.14,4,2,2,Regular,302.85
15749,14,4,21535.9,8614.36,4,4,4,Loyal,86143.6
15750,62,4,596.67,238.668,2,4,3,Loyal,2386.68
15752,28,3,1042.68,417.072,3,3,4,Regular,3128.04
15753,83,1,79.2,31.680000000000003,2,2,1,Regular,79.2
15754,25,1,91.8,36.72,3,2,1,Regular,91.8
15755,14,2,620.73,248.292,4,3,3,Regular,1241.46
15756,28,1,123.59,49.436,3,2,1,Regular,123.59
15759,76,2,185.04,74.016,2,3,1,Regular,370.08
15764,56,1,1120.93,448.372,2,2,4,Regular,1120.93
15768,5,1,354.34999999999997,141.74,4,2,2,Regular,354.34999999999997
15769,14,10,24523.92,9809.568000000001,4,4,4,VIP,245239.19999999998
15775,24,1,104.9,41.96,3,2,1,Regular,104.9
15777,20,5,1021.61,408.644,4,4,4,Loyal,5108.05
15780,22,2,402.76,161.104,3,3,2,Regular,805.52
15781,85,1,83.35,33.34,2,2,1,Regular,83.35
15785,33,2,917.63,367.05199999999996,3,3,4,Regular,1835.26
15789,137,1,351.3,140.51999999999998,1,2,2,At Risk,351.3
15793,48,1,306.64,122.65599999999999,2,2,2,Regular,306.64
15796,81,2,340.97,136.388,2,3,2,Regular,681.94
15797,84,2,1510.2,604.08,2,3,4,Regular,3020.4
15799,113,1,320.21999999999997,128.088,1,2,2,At Risk,320.21999999999997
15800,25,1,244.5,97.80000000000001,3,2,2,Regular,244.5
15805,6,5,2094.92,837.9680000000001,4,4,4,Loyal,10474.6
15806,56,1,300.36,120.144,2,2,2,Regular,300.36
15808,85,5,3641.07,1456.428,2,4,4,Loyal,18205.350000000002
15809,35,2,262.22,104.888,3,3,2,Regular,524.44
15810,11,2,854.12,341.648,4,3,3,Regular,1708.24
15811,56,4,868.53,347.41200000000003,2,4,3,Loyal,3474.12
15812,33,2,764.76,305.904,3,3,3,Regular,1529.52
15813,19,1,770.65,308.26,4,2,3,Regular,770.65
15815,25,2,880.0,352.0,3,3,3,Regular,1760.0
15819,56,1,639.64,255.856,2,2,3,Regular,639.64
15820,99,1,206.98,82.792,1,2,1,Regular,206.98
15822,138,1,440.2,176.08,1,2,3,At Risk,440.2
15823,116,2,-840.76,-336.30400000000003,1,3,1,Loss Customers,-1681.52
15827,15,11,719.08,287.632,4,4,3,Loyal,7909.88
15831,103,2,255.94,102.376,1,3,2,At Risk,511.88
15832,33,1,836.79,334.716,3,2,3,Regular,836.79
15834,56,3,1248.92,499.568,2,3,4,Regular,3746.76
15835,39,2,488.31,195.324,3,3,3,Regular,976.62
15838,26,6,5327.4,2130.96,3,4,4,VIP,31964.399999999998
15841,118,1,331.6,132.64,1,2,2,At Risk,331.6
15843,83,1,118.95000000000002,47.580000000000005,2,2,1,Regular,118.95000000000002
15845,4,3,1181.58,472.632,4,3,4,Regular,3544.74
15847,67,1,180.68,72.27199999999999,2,2,1,Regular,180.68
15854,46,4,1056.7,422.68000000000006,2,4,4,Loyal,4226.8
15855,19,2,202.2,80.88,4,3,1,Regular,404.4
15856,11,8,6137.2,2454.88,4,4,4,VIP,49097.6
15858,68,2,816.22,326.488,2,3,3,Regular,1632.44
15860,12,3,420.26,168.104,4,3,3,Regular,1260.78
15861,46,2,716.24,286.496,2,3,3,Regular,1432.48
15862,153,1,354.23,141.692,1,2,2,At Risk,354.23
15864,91,2,228.52,91.408,1,3,2,Regular,457.04
15867,21,8,1501.5,600.6,3,4,4,VIP,12012.0
15869,56,2,149.64,59.856,2,3,1,Regular,299.28
15874,24,5,2017.9,807.16,3,4,4,Loyal,10089.5
15880,148,2,299.03,119.61200000000001,1,3,2,At Risk,598.06
15881,91,8,438.24,175.29600000000002,1,4,3,Loyal,3505.92
15882,147,3,350.32000000000005,140.12800000000001,1,3,2,At Risk,1050.96
15885,88,1,15.0,6.0,1,2,1,Regular,15.0
15889,148,1,272.07,108.828,1,2,2,At Risk,272.07
15891,5,1,511.68,204.672,4,2,3,Regular,511.68
15894,32,2,258.25,103.30000000000001,3,3,2,Regular,516.5
15898,6,4,997.94,399.17600000000004,4,4,4,Loyal,3991.76
15899,148,1,56.25,22.5,1,2,1,At Risk,56.25
15903,7,3,641.22,256.488,4,3,3,Regular,1923.66
15906,34,3,365.43,146.17200000000003,3,3,2,Regular,1096.29
15910,26,3,429.79,171.916,3,3,3,Regular,1289.3700000000001
15912,12,1,141.49,56.596000000000004,4,2,1,Regular,141.49
15916,25,5,715.3000000000001,286.12,3,4,3,Loyal,3576.5000000000005
15917,27,1,123.1,49.24,3,2,1,Regular,123.1
15918,50,1,142.0,56.800000000000004,2,2,1,Regular,142.0
15919,148,1,214.07999999999998,85.632,1,2,2,At Risk,214.07999999999998
15922,151,2,363.6,145.44000000000003,1,3,2,At Risk,727.2
15923,151,1,127.08,50.832,1,2,1,At Risk,127.08
15932,14,5,955.46,382.184,4,4,4,Loyal,4777.3
15935,18,2,416.86,166.744,4,3,3,Regular,833.72
15938,28,3,242.6,97.04,3,3,2,Regular,727.8
15939,6,9,4367.6,1747.04,4,4,4,VIP,39308.4
15940,90,2,31.799999999999997,12.72,1,3,1,Regular,63.599999999999994
15944,56,1,325.1,130.04000000000002,2,2,2,Regular,325.1
15945,144,1,181.0,72.4,1,2,1,At Risk,181.0
15950,139,1,428.82000000000005,171.52800000000002,1,2,3,At Risk,428.82000000000005
15951,65,1,375.16999999999996,150.068,2,2,2,Regular,375.16999999999996
15952,4,1,232.65,93.06,4,2,2,Regular,232.65
15953,62,4,633.22,253.288,2,4,3,Loyal,2532.88
15955,23,2,1064.17,425.668,3,3,4,Regular,2128.34
15965,146,1,156.19,62.476000000000006,1,2,1,At Risk,156.19
15967,98,1,161.9,64.76,1,2,1,Regular,161.9
15970,82,1,314.1,125.64000000000001,2,2,2,Regular,314.1
15971,21,4,1086.15,434.46000000000004,3,4,4,Loyal,4344.6
15973,15,3,99.77000000000002,39.90800000000001,4,3,1,Regular,299.31000000000006
15974,55,3,904.59,361.836,2,3,3,Regular,2713.77
15980,33,1,760.18,304.072,3,2,3,Regular,760.18
15981,21,3,1390.8,556.32,3,3,4,Regular,4172.4
15983,139,3,1138.37,455.348,1,3,4,At Risk,3415.1099999999997
15984,12,5,775.33,310.132,4,4,3,Loyal,3876.65
15985,16,1,899.58,359.832,4,2,3,Regular,899.58
15987,148,1,113.48,45.392,1,2,1,At Risk,113.48
15990,66,1,401.37,160.548,2,2,2,Regular,401.37
15996,43,3,627.17,250.86800000000002,3,3,3,Regular,1881.5099999999998
15998,41,2,1775.42,710.168,3,3,4,Regular,3550.84
16003,138,1,1181.0,472.40000000000003,1,2,4,At Risk,1181.0
16005,50,1,154.92000000000002,61.968,2,2,1,Regular,154.92000000000002
16010,25,3,392.4,156.96,3,3,2,Regular,1177.1999999999998
16011,12,6,983.34,393.336,4,4,4,Loyal,5900.04
16013,0,22,9342.869999999999,3737.148,4,4,4,VIP,205543.13999999998
16014,70,1,253.63,101.452,2,2,2,Regular,253.63
16016,5,4,655.38,262.15200000000004,4,4,3,Loyal,2621.52
16019,11,6,2489.5,995.8000000000001,4,4,4,VIP,14937.0
16022,39,1,602.63,241.05200000000002,3,2,3,Regular,602.63
16023,45,1,177.84,71.136,2,2,1,Regular,177.84
16027,63,3,317.22,126.888,2,3,2,Regular,951.6600000000001
16029,6,25,23484.15,9393.66,4,4,4,VIP,587103.75
16030,89,1,331.24,132.496,1,2,2,Regular,331.24
16031,26,1,305.63,122.25200000000001,3,2,2,Regular,305.63
16033,14,13,2280.81,912.3240000000001,4,4,4,VIP,29650.53
16034,112,1,153.6,61.44,1,2,1,At Risk,153.6
16036,42,1,188.73,75.492,3,2,1,Regular,188.73
16037,49,3,855.02,342.00800000000004,2,3,3,Regular,2565.06
16040,48,1,422.43,168.972,2,2,3,Regular,422.43
16042,111,3,-24.95,-9.98,1,3,1,Loss Customers,-74.85
16043,26,2,451.95,180.78,3,3,3,Regular,903.9
16045,25,2,861.25,344.5,3,3,3,Regular,1722.5
16048,152,2,256.44,102.57600000000001,1,3,2,At Risk,512.88
16055,0,1,134.8,53.92,4,2,1,Regular,134.8
16057,54,2,623.63,249.452,2,3,3,Regular,1247.26
16059,33,3,641.0,256.40000000000003,3,3,3,Regular,1923.0
16061,48,1,-29.95,-11.98,2,2,1,Loss Customers,-29.95
16062,20,2,578.18,231.272,4,3,3,Regular,1156.36
16063,39,1,335.32,134.12800000000001,3,2,2,Regular,335.32
16065,144,1,367.14,146.856,1,2,2,At Risk,367.14
16072,67,1,584.3199999999999,233.728,2,2,3,Regular,584.3199999999999
16073,70,2,94.35,37.74,2,3,1,Regular,188.7
16078,63,1,79.2,31.68,2,2,1,Regular,79.2
16080,42,2,89.7,35.879999999999995,3,3,1,Regular,179.4
16081,38,2,568.13,227.252,3,3,3,Regular,1136.26
16083,140,1,337.98,135.192,1,2,2,At Risk,337.98
16084,78,1,436.18,174.472,2,2,3,Regular,436.18
16085,15,2,325.04,130.016,4,3,2,Regular,650.08
16086,68,2,278.45,111.38,2,3,2,Regular,556.9
16092,33,1,310.87,124.348,3,2,2,Regular,310.87
16094,116,1,-24.7,-9.879999999999999,1,2,1,Loss Customers,-24.7
16096,43,1,320.62,128.248,3,2,2,Regular,320.62
16097,19,1,185.04999999999998,74.02,4,2,1,Regular,185.04999999999998
16098,13,3,1010.3000000000001,404.12,4,3,4,Regular,3030.9
16099,5,1,318.3,127.32000000000001,4,2,2,Regular,318.3
16103,6,2,534.46,213.784,4,3,3,Regular,1068.92
16105,28,1,336.96,134.784,3,2,2,Regular,336.96
16109,87,1,314.99999999999994,126.0,2,2,2,Regular,314.99999999999994
16110,41,2,678.18,271.272,3,3,3,Regular,1356.36
16112,112,2,136.14,54.455999999999996,1,3,1,At Risk,272.28
16115,43,2,339.36,135.744,3,3,2,Regular,678.72
16122,112,2,249.84,99.93599999999999,1,3,2,At Risk,499.68
16124,95,2,187.15,74.86,1,3,1,Regular,374.3
16125,146,1,289.35,115.74000000000001,1,2,2,At Risk,289.35
16126,76,1,891.35,356.54,2,2,3,Regular,891.35
16128,61,1,388.3,155.32,2,2,2,Regular,388.3
16131,19,1,1056.3600000000001,422.544,4,2,4,Regular,1056.3600000000001
16133,0,10,4945.9800000000005,1978.392,4,4,4,VIP,49459.8
16134,133,2,269.13,107.652,1,3,2,At Risk,538.26
16135,41,1,517.55,207.02,3,2,3,Regular,517.55
16136,57,1,159.3,63.72,2,2,1,Regular,159.3
16138,147,1,-7.95,-3.1800000000000006,1,2,1,Loss Customers,-7.95
16140,150,1,124.14,49.656,1,2,1,At Risk,124.14
16142,29,1,535.34,214.136,3,2,3,Regular,535.34
16143,82,4,1207.75,483.1,2,4,4,Loyal,4831.0
16144,26,1,175.2,70.08,3,2,1,Regular,175.2
16145,5,6,1302.98,521.192,4,4,4,VIP,7817.88
16146,11,1,385.69,154.276,4,2,2,Regular,385.69
16148,75,1,76.32000000000001,30.528000000000002,2,2,1,Regular,76.32000000000001
16150,46,4,880.88,352.35200000000003,2,4,3,Loyal,3523.52
16152,48,1,1829.04,731.6160000000001,2,2,4,Regular,1829.04
16153,134,1,215.01,86.004,1,2,2,At Risk,215.01
16156,44,3,596.86,238.744,2,3,3,Regular,1790.58
16159,60,1,348.2,139.28,2,2,2,Regular,348.2
16161,27,11,1560.8899999999999,624.356,3,4,4,VIP,17169.789999999997
16162,31,1,37.4,14.96,3,2,1,Regular,37.4
16163,4,3,441.59999999999997,176.64000000000001,4,3,3,Regular,1324.8
16168,6,6,859.5500000000001,343.82000000000005,4,4,3,Loyal,5157.3
16170,14,2,625.5799999999999,250.232,4,3,3,Regular,1251.1599999999999
16172,21,1,199.38,79.752,3,2,1,Regular,199.38
16175,19,1,272.86,109.144,4,2,2,Regular,272.86
16180,13,2,1180.88,472.352,4,3,4,Regular,2361.76
16182,74,1,825.0,330.0,2,2,3,Regular,825.0
16185,12,1,335.0,134.0,4,2,2,Regular,335.0
16186,21,2,700.09,280.036,3,3,3,Regular,1400.18
16187,5,5,2022.88,809.152,4,4,4,Loyal,10114.400000000001
16188,6,2,565.77,226.308,4,3,3,Regular,1131.54
16191,42,15,2551.08,1020.432,3,4,4,VIP,38266.2
16193,16,1,314.45,125.78,4,2,2,Regular,314.45
16202,140,1,365.27,146.108,1,2,2,At Risk,365.27
16203,6,3,314.55,125.82000000000001,4,3,2,Regular,943.6500000000001
16206,107,1,161.3,64.52000000000001,1,2,1,At Risk,161.3
16208,68,1,497.59,199.036,2,2,3,Regular,497.59
16209,25,1,305.95000000000005,122.38,3,2,2,Regular,305.95000000000005
16210,0,7,9979.8,3991.9200000000005,4,4,4,VIP,69858.59999999999
16212,60,2,489.0,195.60000000000002,2,3,3,Regular,978.0
16214,32,2,749.67,299.868,3,3,3,Regular,1499.34
16216,46,1,914.9300000000001,365.972,2,2,4,Regular,914.9300000000001
16217,14,4,259.39000000000004,103.756,4,4,2,Loyal,1037.5600000000002
16218,34,2,687.6,275.04,3,3,3,Regular,1375.2
16221,55,2,315.37,126.14800000000001,2,3,2,Regular,630.74
16222,97,1,773.5500000000001,309.42,1,2,3,Regular,773.5500000000001
16224,19,2,543.21,217.28400000000002,4,3,3,Regular,1086.42
16225,56,2,416.61,166.644,2,3,3,Regular,833.22
16226,14,1,130.8,52.32000000000001,4,2,1,Regular,130.8
16227,4,1,314.22,125.688,4,2,2,Regular,314.22
16233,109,4,211.95000000000002,84.78,1,4,1,Loyal,847.8000000000001
16235,75,3,335.56,134.22400000000002,2,3,2,Regular,1006.6800000000001
16241,27,3,661.9,264.76000000000005,3,3,3,Regular,1985.6999999999998
16242,56,1,211.36,84.54400000000001,2,2,1,Regular,211.36
16244,152,1,1056.63,422.652,1,2,4,At Risk,1056.63
16245,25,2,445.13,178.052,3,3,3,Regular,890.26
16249,18,1,814.83,325.932,4,2,3,Regular,814.83
16250,40,2,389.44,155.776,3,3,2,Regular,778.88
16252,145,1,-295.09,-118.036,1,2,1,Loss Customers,-295.09
16253,34,1,1700.4,680.16,3,2,4,Regular,1700.4
16255,25,4,1061.67,424.668,3,4,4,Loyal,4246.68
16256,36,2,732.63,293.05199999999996,3,3,3,Regular,1465.26
16261,25,1,252.52,101.008,3,2,2,Regular,252.52
16262,140,1,-31.65,-12.66,1,2,1,Loss Customers,-31.65
16265,40,6,2864.94,1145.976,3,4,4,VIP,17189.64
16270,132,1,1141.24,456.496,1,2,4,At Risk,1141.24
16271,137,1,133.22,53.288000000000004,1,2,1,At Risk,133.22
16274,152,1,351.75,140.7,1,2,2,At Risk,351.75
16279,113,1,-12.9,-5.16,1,2,1,Loss Customers,-12.9
16282,119,1,168.3,67.32000000000001,1,2,1,At Risk,168.3
16293,49,2,696.3100000000001,278.524,2,3,3,Regular,1392.6200000000001
16297,29,3,278.55,111.42,3,3,2,Regular,835.6500000000001
16303,112,1,827.1800000000001,330.872,1,2,3,At Risk,827.1800000000001
16306,73,8,564.47,225.788,2,4,3,Loyal,4515.76
16308,40,1,320.0,128.0,3,2,2,Regular,320.0
16309,20,1,334.2,133.68,4,2,2,Regular,334.2
16315,110,1,226.37,90.548,1,2,2,At Risk,226.37
16316,54,6,1100.67,440.26800000000003,2,4,4,VIP,6604.02
16317,76,1,570.76,228.304,2,2,3,Regular,570.76
16321,84,4,155.70000000000002,62.28,2,4,1,Loyal,622.8000000000001
16325,14,2,137.72000000000003,55.08800000000001,4,3,1,Regular,275.44000000000005
16326,93,2,425.18,170.072,1,3,3,Regular,850.36
16327,49,3,1740.57,696.2280000000001,2,3,4,Regular,5221.71
16332,84,1,122.3,48.92,2,2,1,Regular,122.3
16333,5,13,11754.800000000001,4701.92,4,4,4,VIP,152812.40000000002
16339,63,1,94.05,37.620000000000005,2,2,1,Regular,94.05
16348,19,2,431.45,172.58,4,3,3,Regular,862.9
16349,69,1,53.5,21.400000000000002,2,2,1,Regular,53.5
16350,113,2,360.7,144.28,1,3,2,At Risk,721.4
16351,112,1,153.9,61.56,1,2,1,At Risk,153.9
16353,49,9,1470.92,588.368,2,4,4,VIP,13238.28
16356,6,3,102.65,41.06,4,3,1,Regular,307.95000000000005
16359,23,6,593.81,237.524,3,4,3,Loyal,3562.8599999999997
16365,32,3,489.35999999999996,195.74400000000003,3,3,3,Regular,1468.08
16367,142,1,167.09,66.836,1,2,1,At Risk,167.09
16370,4,1,272.17,108.868,4,2,2,Regular,272.17
16374,41,1,154.2,61.68,3,2,1,Regular,154.2
16377,46,1,676.2,270.48,2,2,3,Regular,676.2
16378,26,3,362.95,145.18,3,3,2,Regular,1088.85
16383,47,1,309.46,123.78399999999999,2,2,2,Regular,309.46
16384,43,1,409.1,163.64000000000001,3,2,3,Regular,409.1
16385,145,1,147.20000000000002,58.88000000000001,1,2,1,At Risk,147.20000000000002
16386,32,1,61.10000000000001,24.44,3,2,1,Regular,61.10000000000001
16387,102,1,94.36,37.744,1,2,1,At Risk,94.36
16389,62,1,119.65,47.86000000000001,2,2,1,Regular,119.65
16392,48,1,217.89,87.156,2,2,2,Regular,217.89
16393,18,5,617.2,246.88000000000002,4,4,3,Loyal,3086.0
16394,18,3,607.48,242.99200000000002,4,3,3,Regular,1822.44
16395,103,2,450.56,180.224,1,3,3,At Risk,901.12
16398,5,2,1150.05,460.02000000000004,4,3,4,Regular,2300.1
16399,14,1,178.41,71.364,4,2,1,Regular,178.41
16401,1,6,1444.24,577.696,4,4,4,VIP,8665.44
16402,43,2,293.45,117.38,3,3,2,Regular,586.9
16403,81,2,161.04999999999998,64.42,2,3,1,Regular,322.09999999999997
16405,81,2,167.25,66.9,2,3,1,Regular,334.5
16407,21,4,595.39,238.156,3,4,3,Loyal,2381.56
16409,21,2,803.5600000000001,321.424,3,3,3,Regular,1607.1200000000001
16411,148,1,128.55,51.42,1,2,1,At Risk,128.55
16414,59,1,50.8,20.32,2,2,1,Regular,50.8
16418,5,1,145.91,58.364000000000004,4,2,1,Regular,145.91
16419,53,3,504.18,201.672,2,3,3,Regular,1512.54
16422,4,35,12971.9,5188.76,4,4,4,VIP,454016.5
16424,116,1,-51.0,-20.400000000000002,1,2,1,Loss Customers,-51.0
16425,81,1,302.7,121.08000000000001,2,2,2,Regular,302.7
